DOSSIER_ID,REFERENCE_CHAR,REFERENCE_ANNEE,REFERENCE_NUMERO,REFERENCE_SPLIT,PROCEDURE_COTE,ANNEE_COTE,NUMERO_COTE,Error,VAL_CHP_SUP_01,VAL_CHP_SUP_03,TYPE_EVENEMENT_ID,TR_TYPE_EVENEMENT_DNM,TR_TYPE_EVENEMENT_ABR
148718,COM,1999,417,,ACC,1999,185,,22000D0125(01),,100154,"Association Council decision","Association Council decision"
148818,COM,1999,449,,ACC,1999,198,,,31999D0803,1260,"Adoption by Council","Formal adoption by Council"
149586,COM,1999,455,,,,,,,31999R2111,1260,"Adoption by Council","Formal adoption by Council"
106711,SEC,1989,727,,,,,,,31989D0612,1260,"Adoption by Council","Formal adoption by Council"
106715,SEC,1989,784,,,,,,,31989D0544,1260,"Adoption by Council","Formal adoption by Council"
106715,SEC,1989,784,,,,,,,51989D0548,1260,"Adoption by Council","Formal adoption by Council"
106715,SEC,1989,784,,,,,,,31989D0547,1260,"Adoption by Council","Formal adoption by Council"
106715,SEC,1989,784,,,,,,,31989D0546,1260,"Adoption by Council","Formal adoption by Council"
106715,SEC,1989,784,,,,,,,31989D0545,1260,"Adoption by Council","Formal adoption by Council"
103658,SEC,1992,814,1,,,,,,31994D0001,1260,"Adoption by Council","Formal adoption by Council"
103659,SEC,1992,814,2,,,,,,31993D0734,1260,"Adoption by Council","Formal adoption by Council"
103659,SEC,1992,814,2,,,,,,31993D0735,1260,"Adoption by Council","Formal adoption by Council"
103659,SEC,1992,814,2,,,,,,31993D0738,1260,"Adoption by Council","Formal adoption by Council"
103659,SEC,1992,814,2,,,,,,31993D0737,1260,"Adoption by Council","Formal adoption by Council"
103659,SEC,1992,814,2,,,,,,31993D0736,1260,"Adoption by Council","Formal adoption by Council"
103660,SEC,1992,814,3,,,,,,31993D0741,1260,"Adoption by Council","Formal adoption by Council"
103660,SEC,1992,814,3,,,,,,31993D0740,1260,"Adoption by Council","Formal adoption by Council"
103660,SEC,1992,814,3,,,,,,31993D0739,1260,"Adoption by Council","Formal adoption by Council"
168019,COM,2001,529,,,,,,,32002G0410(01),100034,"Council resolution","Council resolution"
178370,COM,2002,652,,ACC,2002,272,,,32002D1000,1260,"Adoption by Council","Formal adoption by Council"
194067,COM,2006,148,,,,,,,32006R0655,1260,"Adoption by Council","Formal adoption by Council"
175560,COM,2002,451,,COD,2002,201,,,32003L0052,1815,"Signature by EP and Council","Signature by EP and Council"
175580,COM,2002,453,,CNS,2002,200,,,32003R1984,1260,"Adoption by Council","Formal adoption by Council"
192795,COM,2005,160,,,,,,,32005R0785,1260,"Adoption by Council","Formal adoption by Council"
179030,COM,2002,734,,,,,,,32003D0199,1260,"Adoption by Council","Formal adoption by Council"
189290,COM,2004,127,,COD,2004,45,,,32005L0020,1815,"Signature by EP and Council","Signature by EP and Council"
178131,COM,2002,642,,COD,2002,268,,,32003R1804,1815,"Signature by EP and Council","Signature by EP and Council"
193242,COM,2005,393,1,,,,,,32006D0953,1260,"Adoption by Council","Formal adoption by Council"
192230,COM,2004,794,,,,,,,32004R2271,1260,"Adoption by Council","Formal adoption by Council"
192597,COM,2005,67,,,,,,,32005R0463,1260,"Adoption by Council","Formal adoption by Council"
175911,COM,2002,485,,COD,2002,216,,,32004R0648,1815,"Signature by EP and Council","Signature by EP and Council"
180190,COM,2003,35,,ACC,2003,14,,,32003D0112,1260,"Adoption by Council","Formal adoption by Council"
186350,COM,2003,634,,CNS,2003,259,,,32003R2211,1260,"Adoption by Council","Formal adoption by Council"
191655,SEC,2004,943,,,,,,,32005D0030,1260,"Adoption by Council","Formal adoption by Council"
191694,COM,2004,585,,,,,,,32004R1683,1260,"Adoption by Council","Formal adoption by Council"
189330,COM,2004,129,,,,,,,32004R0492,1260,"Adoption by Council","Formal adoption by Council"
189250,COM,2004,128,,,,,,,32004R0438,1260,"Adoption by Council","Formal adoption by Council"
189192,COM,2004,119,,ACC,2004,37,,,32004R0436,1260,"Adoption by Council","Formal adoption by Council"
189170,COM,2004,113,,,,,,,32004D0368,1260,"Adoption by Council","Formal adoption by Council"
189153,COM,2004,117,,,,,,,32004R0437,1260,"Adoption by Council","Formal adoption by Council"
189070,COM,2004,110,,,,,,,32004R0397,1260,"Adoption by Council","Formal adoption by Council"
189011,COM,2004,97,,,,,,,32004R0398,1260,"Adoption by Council","Formal adoption by Council"
188893,COM,2004,88,,,,,,,32004R0435,1260,"Adoption by Council","Formal adoption by Council"
188791,COM,2004,67,,ACC,2004,18,,,32004R0487,1260,"Adoption by Council","Formal adoption by Council"
188491,COM,2004,42,,CNS,2004,16,,,32004L0074,1260,"Adoption by Council","Formal adoption by Council"
188431,COM,2004,48,,,,,,,32004R0234,1260,"Adoption by Council","Formal adoption by Council"
188275,COM,2004,36,,ACC,2004,7,,,32004D0634,1260,"Adoption by Council","Formal adoption by Council"
188255,COM,2004,27,,,,,,,32004R0235,1260,"Adoption by Council","Formal adoption by Council"
188231,COM,2003,856,,ACC,2003,335,,,32004D0633,1260,"Adoption by Council","Formal adoption by Council"
187907,COM,2003,833,1,,,,,,32004D0183,1260,"Adoption by Council","Formal adoption by Council"
187895,COM,2003,836,1,,,,,,32004D0182,1260,"Adoption by Council","Formal adoption by Council"
187891,COM,2003,837,1,,,,,,32004D0184,1260,"Adoption by Council","Formal adoption by Council"
187651,COM,2003,790,2,CNS,2003,299,,,32004D0265,1260,"Adoption by Council","Formal adoption by Council"
187332,COM,2003,756,,CNS,2003,287,,,32004D0185,1260,"Adoption by Council","Formal adoption by Council"
185851,COM,2003,588,,CNS,2003,228,,,32004D0575,1260,"Adoption by Council","Formal adoption by Council"
185531,COM,2003,556,,CNS,2003,219,,,32004R0154,1260,"Adoption by Council","Formal adoption by Council"
134099,COM,1998,384,,,,,,,31998R1945,1260,"Adoption by Council","Formal adoption by Council"
153880,COM,1999,694,,,,,,,32000R0376,1260,"Adoption by Council","Formal adoption by Council"
193345,COM,2005,453,,AVC,2005,181,,,32006D0363,1260,"Adoption by Council","Formal adoption by Council"
193346,COM,2005,454,,AVC,2005,180,,,32006D0364,1260,"Adoption by Council","Formal adoption by Council"
194114,COM,2006,166,,,,,,,32006D0470,1260,"Adoption by Council","Formal adoption by Council"
194136,COM,2006,190,,,,,,,32006R0765,1260,"Adoption by Council","Formal adoption by Council"
185058,COM,2003,512,1,CNS,2003,195,,,32004D0579,1260,"Adoption by Council","Formal adoption by Council"
143781,COM,1999,133,,CNS,1999,76,,,31999R1238,1260,"Adoption by Council","Formal adoption by Council"
143860,COM,1999,111,,CNS,1999,66,,,31999D0784,1260,"Adoption by Council","Formal adoption by Council"
144219,COM,1999,152,,COD,1999,85,,,32004L0037,1815,"Signature by EP and Council","Signature by EP and Council"
144223,COM,1999,159,,ACC,1999,89,,,31999R1269,1260,"Adoption by Council","Formal adoption by Council"
144319,COM,1999,129,,ACC,1999,75,,,31999D0837,1260,"Adoption by Council","Formal adoption by Council"
196007,SEC,2007,1005,,,,,,22007D0147,,100155,"Joint Committee decision","Joint Committee decision"
142184,COM,1998,811,,CNS,1999,2,,21999D0918(01),,100154,"Association Council decision","Association Council decision"
196122,SEC,2007,1103,,,,,,22007D0134,,100155,"Joint Committee decision","Joint Committee decision"
196123,SEC,2007,1104,,,,,,22007D0133,,100155,"Joint Committee decision","Joint Committee decision"
142322,COM,1999,31,,COD,1999,10,,,32002R2150,1815,"Signature by EP and Council","Signature by EP and Council"
142420,COM,1999,41,,COD,1999,15,,,32000R2494,1815,"Signature by EP and Council","Signature by EP and Council"
142619,COM,1999,27,,AVC,1999,11,,,32000D0125,1260,"Adoption by Council","Formal adoption by Council"
142779,COM,1999,2,,,,,,,31999R1110,1260,"Adoption by Council","Formal adoption by Council"
142803,COM,1999,70,,CNS,1999,50,,,31999R1447,1260,"Adoption by Council","Formal adoption by Council"
142879,COM,1999,46,1,CNS,1999,40,,21999D1005(01),,100154,"Association Council decision","Association Council decision"
142880,COM,1999,46,2,CNS,1999,41,,21999D1005(01),,100154,"Association Council decision","Association Council decision"
142883,COM,1999,46,5,CNS,1999,44,,21999D1020(01),,100154,"Association Council decision","Association Council decision"
142884,COM,1999,46,6,CNS,1999,45,,21999D1104(01),,100154,"Association Council decision","Association Council decision"
142960,COM,1999,38,3,CNS,1999,26,,,31999R1672,1260,"Adoption by Council","Formal adoption by Council"
143008,COM,1999,38,11,CNS,1999,33,,,31999R1678,1260,"Adoption by Council","Formal adoption by Council"
143019,COM,1999,38,12,CNS,1999,34,,,31999R1679,1260,"Adoption by Council","Formal adoption by Council"
20749,COM,1996,291,,,,,,,31996R1783,1260,"Adoption by Council","Formal adoption by Council"
21010,COM,1996,678,,,,,,,31997R0542,1260,"Adoption by Council","Formal adoption by Council"
170590,COM,2001,805,,ACC,2001,319,,22002D0752,,100154,"Association Council decision","Association Council decision"
170588,COM,2001,796,,ACC,2001,309,,,32002R0570,1260,"Adoption by Council","Formal adoption by Council"
170580,COM,2001,793,,,,,,,32002R0163,1260,"Adoption by Council","Formal adoption by Council"
170579,COM,2001,794,,ACC,2001,320,,22002D0254,,100154,"Association Council decision","Association Council decision"
170563,COM,2001,791,,ACC,2001,307,,22002D0379,,100154,"Association Council decision","Association Council decision"
170544,COM,2001,790,,,,,,,32002R0164,1260,"Adoption by Council","Formal adoption by Council"
170219,COM,2001,752,,,,,,,32002R0302,1260,"Adoption by Council","Formal adoption by Council"
170199,COM,2001,750,,ACC,2001,297,,,32002R0284,1260,"Adoption by Council","Formal adoption by Council"
170179,COM,2001,762,,ACC,2001,294,,,32002R0120,1260,"Adoption by Council","Formal adoption by Council"
170099,COM,2001,764,,,,,,,32002R2340,1260,"Adoption by Council","Formal adoption by Council"
170083,COM,2001,740,,ACC,2001,295,,,32002R0153,1260,"Adoption by Council","Formal adoption by Council"
170023,COM,2001,722,,ACC,2001,285,,,32001R2586,1260,"Adoption by Council","Formal adoption by Council"
170001,COM,2001,716,,ACC,2001,283,,,32002R0152,1260,"Adoption by Council","Formal adoption by Council"
169979,COM,2001,719,,,,,,,32001R2555,1260,"Adoption by Council","Formal adoption by Council"
169882,COM,2001,683,,COD,2001,281,,,32002D2367,1815,"Signature by EP and Council","Signature by EP and Council"
169399,COM,2001,663,,CNS,2001,264,,,32002R2154,1260,"Adoption by Council","Formal adoption by Council"
169380,COM,2001,671,,,,,,,32001R2581,1260,"Adoption by Council","Formal adoption by Council"
169264,COM,2001,639,,,,,,,32001R2559,1260,"Adoption by Council","Formal adoption by Council"
169256,COM,2001,640,,,,,,,32001R2563,1260,"Adoption by Council","Formal adoption by Council"
169254,COM,2001,637,,,,,,22002D0169,,100434,"Decision of the ACP-EC Council of Ministers","ACP-EC Coun Ministers Decision"
169249,COM,2001,634,2,COD,2001,268,,,32002R0805,1815,"Signature by EP and Council","Signature by EP and Council"
169244,COM,2001,634,1,COD,2001,267,,,32002R0804,1815,"Signature by EP and Council","Signature by EP and Council"
169220,COM,2001,633,,ACC,2001,263,,22002D0306,,100155,"Joint Committee decision","Joint Committee decision"
169179,COM,2001,576,,COD,2001,243,,,32002R0955,1815,"Signature by EP and Council","Signature by EP and Council"
169023,COM,2001,614,,,,,,,32001R2425,1260,"Adoption by Council","Formal adoption by Council"
168983,COM,2001,627,2,,,,,,32001R2584,1260,"Adoption by Council","Formal adoption by Council"
168781,COM,2001,604,,,,,,,32001R2433,1260,"Adoption by Council","Formal adoption by Council"
168622,COM,2001,587,,,,,,,32001R2499,1260,"Adoption by Council","Formal adoption by Council"
168621,COM,2001,589,,ACC,2001,239,,22002D0147,,101154,"Decision of the ACP-EC Committee of Ambassadors","Decision ACP-EC Commit. Ambas."
168562,COM,2001,578,,,,,,,52001R2367,1260,"Adoption by Council","Formal adoption by Council"
168439,COM,2001,562,,,,,,22002D0139,,100154,"Association Council decision","Association Council decision"
194760,COM,2006,582,,,,,,,32006R1650,1260,"Adoption by Council","Formal adoption by Council"
194765,COM,2006,585,,,,,,,32006R1652,1260,"Adoption by Council","Formal adoption by Council"
194768,COM,2006,584,,,,,,,32006R1651,1260,"Adoption by Council","Formal adoption by Council"
194809,COM,2006,608,,,,,,22007D0061,,100155,"Joint Committee decision","Joint Committee decision"
194427,COM,2006,362,,,,,,,32006R1136,1260,"Adoption by Council","Formal adoption by Council"
105946,SEC,1990,2414,,CNS,1990,1065,,,31992R2082,1260,"Adoption by Council","Formal adoption by Council"
105947,SEC,1990,2415,,CNS,1990,1066,,,31992R2081,1260,"Adoption by Council","Formal adoption by Council"
184065,COM,2003,398,,ACC,2003,146,,,32003D0840,1260,"Adoption by Council","Formal adoption by Council"
160579,COM,2000,820,,,,,,,32000D0766,1260,"Adoption by Council","Formal adoption by Council"
167439,COM,2001,504,,,,,,,32001R1900,1260,"Adoption by Council","Formal adoption by Council"
167480,COM,2001,499,,ACC,2001,201,,,32001R2248,1260,"Adoption by Council","Formal adoption by Council"
117590,COM,1984,20,30,CNS,1984,1021,,,31984R3685,1295,"Partial adoption by Council","Partial adoption by Council"
117590,COM,1984,20,30,CNS,1984,1021,,,31984R1208,1295,"Partial adoption by Council","Partial adoption by Council"
117590,COM,1984,20,30,CNS,1984,1021,,,31985R3307,1260,"Adoption by Council","Formal adoption by Council"
117591,COM,1984,20,31,CNS,1984,1022,,,31984R0986,1260,"Adoption by Council","Formal adoption by Council"
167283,COM,2001,496,,,,,,,32001R1899,1260,"Adoption by Council","Formal adoption by Council"
117592,COM,1984,20,32,CNS,1984,1023,,,31984R1029,1260,"Adoption by Council","Formal adoption by Council"
167241,COM,2001,487,,ACC,2001,196,,,32001R2165,1260,"Adoption by Council","Formal adoption by Council"
167122,COM,2001,482,,,,,,22002D0850,,100154,"Association Council decision","Association Council decision"
117593,COM,1984,20,33,,,,,,31984R1030,1260,"Adoption by Council","Formal adoption by Council"
117594,COM,1984,20,34,,,,,,31984R1031,1260,"Adoption by Council","Formal adoption by Council"
191826,COM,2004,671,,ACC,2004,235,,,32005R0007,1260,"Adoption by Council","Formal adoption by Council"
191786,COM,2004,639,,ACC,2004,226,,,32004R2041,1260,"Adoption by Council","Formal adoption by Council"
182992,COM,2003,299,,,,,,,32003D0588,1260,"Adoption by Council","Formal adoption by Council"
191667,COM,2004,570,,,,,,,32004R1628,1260,"Adoption by Council","Formal adoption by Council"
191624,COM,2004,553,,,,,,,32004D0737,1260,"Adoption by Council","Formal adoption by Council"
191496,COM,2004,454,,,,,,,32004D0681,1260,"Adoption by Council","Formal adoption by Council"
194131,SEC,2006,503,,,,,,22006D0073,,100155,"Joint Committee decision","Joint Committee decision"
194137,SEC,2006,515,,,,,,22006D0075,,100155,"Joint Committee decision","Joint Committee decision"
194003,SEC,2006,339,,,,,,22006D0069,,100155,"Joint Committee decision","Joint Committee decision"
194554,COM,2006,439,,,,,,,32006R1322,1260,"Adoption by Council","Formal adoption by Council"
183052,JAI,2003,8,,CNS,2003,817,,,32004R0377,1260,"Adoption by Council","Formal adoption by Council"
166881,COM,2001,406,,CNS,2001,170,,,32003R0882,1260,"Adoption by Council","Formal adoption by Council"
181570,JAI,2003,5,,CNS,2003,807,,,32004R0378,1260,"Adoption by Council","Formal adoption by Council"
157121,COM,2000,395,,,,,,,32000R2012,1260,"Adoption by Council","Formal adoption by Council"
187493,COM,2003,779,,,,,,,32003D0910,1260,"Adoption by Council","Formal adoption by Council"
117657,COM,1984,66,,,,,,,31984R1463,1260,"Adoption by Council","Formal adoption by Council"
117656,COM,1984,65,,,,,,,31984D0256,1260,"Adoption by Council","Formal adoption by Council"
117658,COM,1984,67,,,,,,,31984R0600,1260,"Adoption by Council","Formal adoption by Council"
117659,COM,1984,68,1,,,,,,31985R0223,1260,"Adoption by Council","Formal adoption by Council"
117660,COM,1984,68,2,,,,,,31985R0224,1260,"Adoption by Council","Formal adoption by Council"
117661,COM,1984,68,3,,,,,,31985R0225,1260,"Adoption by Council","Formal adoption by Council"
117662,COM,1984,70,,,,,,,31984D0257,1260,"Adoption by Council","Formal adoption by Council"
182210,SEC,2003,462,,,,,,22003D0594,,100154,"Association Council decision","Association Council decision"
117665,COM,1984,72,2,,,,,,31987D0602,1260,"Adoption by Council","Formal adoption by Council"
117666,COM,1984,72,5,CNS,1984,1033,,,31987R3976,1260,"Adoption by Council","Formal adoption by Council"
117668,COM,1984,73,,,,,,,31985L0002,1260,"Adoption by Council","Formal adoption by Council"
117672,COM,1984,77,,,,,,,31984R1027,1260,"Adoption by Council","Formal adoption by Council"
117673,COM,1984,78,,,,,,,31984R1385,1260,"Adoption by Council","Formal adoption by Council"
117674,COM,1984,79,1,,,,,,31984R1494,1260,"Adoption by Council","Formal adoption by Council"
117675,COM,1984,79,2,,,,,,31984R1495,1260,"Adoption by Council","Formal adoption by Council"
117676,COM,1984,80,1,,,,,,31984R1491,1260,"Adoption by Council","Formal adoption by Council"
117677,COM,1984,80,2,,,,,,31984R1493,1260,"Adoption by Council","Formal adoption by Council"
117678,COM,1984,80,3,,,,,,31984R1492,1260,"Adoption by Council","Formal adoption by Council"
117679,COM,1984,81,,,,,,,31984R1026,1260,"Adoption by Council","Formal adoption by Council"
117683,COM,1984,85,2,,,,,,31984R1497,1260,"Adoption by Council","Formal adoption by Council"
117684,COM,1984,85,3,,,,,,31984R1498,1260,"Adoption by Council","Formal adoption by Council"
177590,COM,2002,607,,ACC,2002,258,,,32003D0452,1260,"Adoption by Council","Formal adoption by Council"
173199,COM,2002,191,,,,,,,32002H0549,1260,"Adoption by Council","Formal adoption by Council"
192764,COM,2005,145,1,,,,,,32005D0790,1260,"Adoption by Council","Formal adoption by Council"
193057,COM,2005,281,1,,,,,,32005D0891,1260,"Adoption by Council","Formal adoption by Council"
197574,COM,2008,701,,,,,,,32008R1193,1260,"Adoption by Council","Formal adoption by Council"
195503,COM,2007,122,,CNS,2007,45,,,32007R1437,1260,"Adoption by Council","Formal adoption by Council"
195606,COM,2007,190,2,CNS,2007,69,,,32007D0840,1260,"Adoption by Council","Formal adoption by Council"
195608,COM,2007,197,2,CNS,2007,71,,,32007D0839,1260,"Adoption by Council","Formal adoption by Council"
195690,COM,2007,227,2,CNS,2007,85,,,32007R1261,1260,"Adoption by Council","Formal adoption by Council"
198533,COM,2009,429,,,,,,,32009R0862,1260,"Adoption by Council","Formal adoption by Council"
195691,COM,2007,227,3,CNS,2007,86,,,32007R1260,1260,"Adoption by Council","Formal adoption by Council"
195692,COM,2007,236,,COD,2007,81,,,32009L0059,1815,"Signature by EP and Council","Signature by EP and Council"
195725,COM,2007,256,,CNS,2007,90,,,32007D0503,1260,"Adoption by Council","Formal adoption by Council"
195996,COM,2007,361,,COD,2007,143,,,32009L0138,1815,"Signature by EP and Council","Signature by EP and Council"
196761,COM,2008,94,,,,,,,32008D0370,1815,"Signature by EP and Council","Signature by EP and Council"
196000,COM,2007,430,,CNS,2007,811,,,32008D0206,1260,"Adoption by Council","Formal adoption by Council"
196181,COM,2007,530,,COD,2007,197,,,32009R0713,1815,"Signature by EP and Council","Signature by EP and Council"
196275,COM,2007,610,,COD,2007,219,,,32008L0106,1815,"Signature by EP and Council","Signature by EP and Council"
196277,COM,2007,612,2,AVC,2007,215,,,32009D0153,1260,"Adoption by Council","Formal adoption by Council"
196278,COM,2007,613,,COD,2007,213,,,32008R1336,1815,"Signature by EP and Council","Signature by EP and Council"
198168,COM,2009,169,,CNS,2009,53,,,32009R0431,1260,"Adoption by Council","Formal adoption by Council"
196446,COM,2007,731,2,CNS,2007,252,,,32009D0974,1260,"Adoption by Council","Formal adoption by Council"
197754,COM,2008,859,2,,,,,,32009D0407,1815,"Signature by EP and Council","Signature by EP and Council"
198113,COM,2009,150,,,,,,,32009D0408,1815,"Signature by EP and Council","Signature by EP and Council"
198115,SEC,2009,561,,,,,,,32009D0417,1260,"Adoption by Council","Formal adoption by Council"
198185,COM,2009,176,,,,,,,32009D0401,1260,"Adoption by Council","Formal adoption by Council"
196646,COM,2008,9,,COD,2008,18,,,32009L0048,1815,"Signature by EP and Council","Signature by EP and Council"
196926,COM,2008,211,,COD,2008,81,,,32008L0103,1815,"Signature by EP and Council","Signature by EP and Council"
198379,SEC,2009,849,,,,,,,32009D0587,1260,"Adoption by Council","Formal adoption by Council"
196973,COM,2008,223,,CNS,2008,89,,,32009R0105,1260,"Adoption by Council","Formal adoption by Council"
196974,COM,2008,228,,CNS,2008,86,,,32008D0784,1260,"Adoption by Council","Formal adoption by Council"
198381,SEC,2009,851,,,,,,,32009D0589,1260,"Adoption by Council","Formal adoption by Council"
198386,SEC,2009,860,,,,,,,32009D0588,1260,"Adoption by Council","Formal adoption by Council"
198388,SEC,2009,862,,,,,,,32009D0590,1260,"Adoption by Council","Formal adoption by Council"
197047,COM,2008,314,,CNS,2008,97,,,32008R0967,1260,"Adoption by Council","Formal adoption by Council"
197051,COM,2008,332,,CNS,2008,101,,,32009D0316,1260,"Adoption by Council","Formal adoption by Council"
198430,COM,2009,365,,,,,,,32009D0592,1260,"Adoption by Council","Formal adoption by Council"
198362,COM,2009,320,,,,,,,32009D0618,1260,"Adoption by Council","Formal adoption by Council"
197113,COM,2008,363,,,,,,,32008R0662,1260,"Adoption by Council","Formal adoption by Council"
197115,COM,2008,358,,CNS,2008,116,,,32009D0470,1260,"Adoption by Council","Formal adoption by Council"
197121,COM,2008,367,,CNS,2008,124,,,32009R0487,1260,"Adoption by Council","Formal adoption by Council"
107607,COM,1988,630,,,,,,,31989L0680,1260,"Adoption by Council","Formal adoption by Council"
191770,COM,2004,629,,COD,2004,220,,,32006R1934,1260,"Adoption by Council","Formal adoption by Council"
191770,COM,2004,629,,COD,2004,220,,,32006R1905,1815,"Signature by EP and Council","Signature by EP and Council"
192683,COM,2005,130,,CNS,2005,25,,,32007R0089,1260,"Adoption by Council","Formal adoption by Council"
192702,COM,2005,122,4,CNS,2005,39,,,32007D0126,1260,"Adoption by Council","Formal adoption by Council"
196639,COM,2008,7,,,,,,,32008D0318,1260,"Adoption by Council","Formal adoption by Council"
193586,COM,2005,602,2,CNS,2005,235,,,32007R0219,1260,"Adoption by Council","Formal adoption by Council"
194263,COM,2006,252,,,,,,,32007R0172,1260,"Adoption by Council","Formal adoption by Council"
194377,COM,2006,324,,CNS,2006,107,,,32006D1016,1260,"Adoption by Council","Formal adoption by Council"
194702,COM,2006,553,,ACC,2006,174,,,32006D0909,1260,"Adoption by Council","Formal adoption by Council"
194822,COM,2006,615,,ACC,2006,211,,,32007D0036,1260,"Adoption by Council","Formal adoption by Council"
194835,COM,2006,622,,ACC,2006,198,,,32006R1871,1260,"Adoption by Council","Formal adoption by Council"
194839,COM,2006,630,,ACC,2006,205,,,32006R1872,1260,"Adoption by Council","Formal adoption by Council"
194964,COM,2006,696,,,,,,,32006R1930,1260,"Adoption by Council","Formal adoption by Council"
195001,COM,2006,716,1,ACC,2006,243,,,32007D0444,1260,"Adoption by Council","Formal adoption by Council"
195002,COM,2006,716,2,ACC,2006,244,,,32007R0733,1260,"Adoption by Council","Formal adoption by Council"
195012,COM,2006,730,,ACC,2006,238,,,32007D0037,1260,"Adoption by Council","Formal adoption by Council"
195019,COM,2006,736,,,,,,,32007D0050,1260,"Adoption by Council","Formal adoption by Council"
195044,COM,2006,750,,,,,,,32006R1897,1260,"Adoption by Council","Formal adoption by Council"
195061,COM,2006,757,,,,,,22007D0262,,100154,"Association Council decision","Association Council decision"
195227,COM,2006,861,,,,,,,32007R0501,1260,"Adoption by Council","Formal adoption by Council"
198444,COM,2009,355,,ACC,2009,95,,,32009D0718,1260,"Adoption by Council","Formal adoption by Council"
196710,COM,2008,74,,,,,,,32008R0195,1260,"Adoption by Council","Formal adoption by Council"
196279,COM,2007,614,,,,,,,32008R0274,1260,"Adoption by Council","Formal adoption by Council"
196717,COM,2008,79,,ACC,2008,31,,,32008D0306,1260,"Adoption by Council","Formal adoption by Council"
196820,COM,2008,138,,,,,,,32008D0363,1260,"Adoption by Council","Formal adoption by Council"
196864,COM,2008,157,,,,,,,32008D0579,1260,"Adoption by Council","Formal adoption by Council"
158642,COM,2000,489,2,COD,2000,237,,,32002L0084,1815,"Signature by EP and Council","Signature by EP and Council"
180631,COM,2003,72,,ACC,2003,31,,,32003D0263,1260,"Adoption by Council","Formal adoption by Council"
11391,COM,1995,130,1,COD,1995,13,,,32000L0070,1815,"Signature by EP and Council","Signature by EP and Council"
11391,COM,1995,130,1,COD,1995,13,,,31998L0079,1815,"Signature by EP and Council","Signature by EP and Council"
197672,COM,2008,784,,,,,,,32008R1299,1260,"Adoption by Council","Formal adoption by Council"
197819,COM,2009,4,1,,,,,,32009D0289,1260,"Adoption by Council","Formal adoption by Council"
11633,COM,1995,520,,COD,1996,161,,,31999L0044,1815,"Signature by EP and Council","Signature by EP and Council"
11505,COM,1997,49,,COD,1997,67,,,32000L0060,1815,"Signature by EP and Council","Signature by EP and Council"
11445,COM,1996,199,2,COD,1996,131,,,32000D0069,1815,"Signature by EP and Council","Signature by EP and Council"
11470,COM,1996,372,,CNS,1996,198,,,32003R1992,1260,"Adoption by Council","Formal adoption by Council"
108463,COM,1997,276,,COD,1997,176,,,32001L0085,1815,"Signature by EP and Council","Signature by EP and Council"
102273,COM,1993,294,,,,,,,31993R2130,1315,"Adoption of act by Commission","Adoption of act by Commission"
119213,COM,1983,270,2,CNS,1983,1009,,,31985D0257,1260,"Adoption by Council","Formal adoption by Council"
180990,COM,2003,95,,CNS,2003,41,,,32003D0798,1260,"Adoption by Council","Formal adoption by Council"
187570,COM,2003,774,,,,,,,32003R2285,1260,"Adoption by Council","Formal adoption by Council"
117958,COM,1984,348,,,,,,,31984L0634,1260,"Adoption by Council","Formal adoption by Council"
117962,COM,1984,354,,,,,,,31984R2179,1260,"Adoption by Council","Formal adoption by Council"
117964,COM,1984,355,2,,,,,,31984D0470,1260,"Adoption by Council","Formal adoption by Council"
117966,COM,1984,355,4,,,,,,31984R2820,1260,"Adoption by Council","Formal adoption by Council"
117970,COM,1984,357,,,,,,,31984R2089,1260,"Adoption by Council","Formal adoption by Council"
117976,COM,1984,360,2,,,,,,31984D0363,1260,"Adoption by Council","Formal adoption by Council"
117981,COM,1984,366,,,,,,,31984R2584,1260,"Adoption by Council","Formal adoption by Council"
117983,COM,1984,368,1,,,,,,31984L0513,1260,"Adoption by Council","Formal adoption by Council"
117985,COM,1984,368,3,,,,,,31984D0515,1260,"Adoption by Council","Formal adoption by Council"
118174,COM,1984,543,2,,,,,,31984R3409,1260,"Adoption by Council","Formal adoption by Council"
118176,COM,1984,547,,,,,,,31985L0148,1260,"Adoption by Council","Formal adoption by Council"
118181,COM,1984,553,,,,,,,31984R3014,1260,"Adoption by Council","Formal adoption by Council"
118183,COM,1984,554,2,,,,,,31985L0151,1260,"Adoption by Council","Formal adoption by Council"
118185,COM,1984,554,4,,,,,,31985R0763,1260,"Adoption by Council","Formal adoption by Council"
118189,COM,1984,558,,,,,,,31984R3385,1260,"Adoption by Council","Formal adoption by Council"
118191,COM,1984,561,,,,,,,31984R3177,1260,"Adoption by Council","Formal adoption by Council"
118199,COM,1984,571,,,,,,,31984R3154,1260,"Adoption by Council","Formal adoption by Council"
118201,COM,1984,573,,,,,,,31984R3400,1260,"Adoption by Council","Formal adoption by Council"
118205,COM,1984,578,,,,,,,31984R3412,1260,"Adoption by Council","Formal adoption by Council"
112997,COM,1998,81,,COD,1998,20,,,32000L0015,1815,"Signature by EP and Council","Signature by EP and Council"
113559,COM,1998,67,,CNS,1998,87,,,32003L0049,1260,"Adoption by Council","Formal adoption by Council"
109683,COM,1997,661,3,COD,1997,341,,,31999D1720,1815,"Signature by EP and Council","Signature by EP and Council"
119891,COM,1998,174,,COD,1998,106,,,32000L0018,1815,"Signature by EP and Council","Signature by EP and Council"
